timeindex;input;cmp_Q;output;exp_Q;cas_Pi_o;cmp_m;exp_m
2030-01-03 07:00:00;0.0;;50.0;58.732718212709635;31.992203135143733;0.0;51.284722304694554
2030-01-03 08:00:00;0.0;;50.0;58.732731736327466;31.98960415923519;0.0;51.28492903881518
2030-01-03 09:00:00;0.0;;50.0;58.73274525999982;31.987005172849994;0.0;51.28513577376917
2030-01-03 10:00:00;0.0;;50.0;58.73275878372668;31.984406175987836;0.0;51.285342509556536
2030-01-03 11:00:00;0.0;;50.0;58.732772307508064;31.98180716864887;0.0;51.28554924617728
2030-01-03 12:00:00;0.0;;50.0;58.73278583134396;31.979208150833017;0.0;51.285755983631404
2030-01-03 13:00:00;0.0;;50.0;58.73279935523437;31.9766091225402;0.0;51.28596272191891
2030-01-03 14:00:00;0.0;;50.0;58.7328128791793;31.9740100837705;0.0;51.28616946103979
2030-01-03 15:00:00;0.0;;50.0;58.73282640317875;31.971411034523836;0.0;51.28637620099406
2030-01-03 16:00:00;0.0;;50.0;58.73283992723271;31.968811974800126;0.0;51.286582941781724
2030-01-03 17:00:00;0.0;;50.0;58.732853451341185;31.966212904599377;0.0;51.28678968340277
2030-01-03 18:00:00;0.0;;50.0;58.73286697550418;31.963613823921506;0.0;51.28699642585722
2030-01-03 19:00:00;0.0;;50.0;58.732880499721695;31.961014732766355;0.0;51.28720316914507
2030-01-03 20:00:00;0.0;;50.0;58.73289402399372;31.958415631134006;0.0;51.28740991326633
2030-01-03 21:00:00;0.0;;50.0;58.73290754832027;31.95581651902446;0.0;51.287616658221
2030-01-03 22:00:00;0.0;;50.0;58.73292107270134;31.953217396437633;0.0;51.28782340400907
2030-01-03 23:00:00;0.0;;0.0;0.0;31.953217396437633;0.0;0.0
2030-01-04 00:00:00;0.0;;0.0;0.0;31.953217396437633;0.0;0.0
2030-01-04 01:00:00;0.0;;0.0;0.0;31.953217396437633;0.0;0.0
2030-01-04 02:00:00;0.0;;0.0;0.0;31.953217396437633;0.0;0.0
2030-01-04 03:00:00;0.0;;0.0;0.0;31.953217396437633;0.0;0.0
2030-01-04 04:00:00;0.0;;0.0;0.0;31.953217396437633;0.0;0.0
2030-01-04 05:00:00;0.0;;50.0;58.732934597136925;31.95061826337345;0.0;51.288030150630554
2030-01-04 06:00:00;0.0;;50.0;58.732948121627025;31.948019119831912;0.0;51.28823689808546
2030-01-04 07:00:00;0.0;;50.0;58.732961646171645;31.94541996581286;0.0;51.288443646373786
2030-01-04 08:00:00;0.0;;50.0;58.732975170770786;31.942820801316376;0.0;51.28865039549554
2030-01-04 09:00:00;0.0;;50.0;58.732988695424446;31.940221626342456;0.0;51.28885714545071
2030-01-04 10:00:00;0.0;;0.0;0.0;31.940221626342456;0.0;0.0
2030-01-04 11:00:00;0.0;;0.0;0.0;31.940221626342456;0.0;0.0
2030-01-04 12:00:00;0.0;;0.0;0.0;31.940221626342456;0.0;0.0
2030-01-04 13:00:00;0.0;;50.0;58.733002220132626;31.937622440891023;0.0;51.28906389623932
2030-01-04 14:00:00;0.0;;50.0;58.733015744895326;31.93502324496192;0.0;51.28927064786136
2030-01-04 15:00:00;0.0;;50.0;58.73302926971254;31.932424038555144;0.0;51.28947740031684
2030-01-04 16:00:00;0.0;;50.0;58.73304279458428;31.92982482167078;0.0;51.28968415360576
2030-01-04 17:00:00;0.0;;50.0;58.73305631951054;31.927225594308588;0.0;51.28989090772813
2030-01-04 18:00:00;0.0;;50.0;58.73306984449132;31.924626356468647;0.0;51.29009766268395
2030-01-04 19:00:00;0.0;;50.0;58.73308336952662;31.922027108150882;0.0;51.29030441847322
2030-01-04 20:00:00;0.0;;50.0;58.73309689461644;31.919427849355365;0.0;51.290511175095936
2030-01-04 21:00:00;0.0;;0.0;0.0;31.919427849355365;0.0;0.0
2030-01-04 22:00:00;0.0;;0.0;0.0;31.919427849355365;0.0;0.0
2030-01-04 23:00:00;0.0;;0.0;0.0;31.919427849355365;0.0;0.0
2030-01-05 00:00:00;0.0;;0.0;0.0;31.919427849355365;0.0;0.0
2030-01-05 01:00:00;0.0;;0.0;0.0;31.919427849355365;0.0;0.0
2030-01-05 02:00:00;0.0;;0.0;0.0;31.919427849355365;0.0;0.0
2030-01-05 03:00:00;0.0;;0.0;0.0;31.919427849355365;0.0;0.0
2030-01-05 04:00:00;0.0;;0.0;0.0;31.919427849355365;0.0;0.0
2030-01-05 05:00:00;0.0;;0.0;0.0;31.919427849355365;0.0;0.0
2030-01-05 06:00:00;0.0;;50.0;58.73311041976078;31.916828580081866;0.0;51.29071793255212
2030-01-05 07:00:00;0.0;;50.0;58.733123944959644;31.914229300330543;0.0;51.290924690841756
2030-01-05 08:00:00;0.0;;0.0;0.0;31.914229300330543;0.0;0.0
2030-01-05 09:00:00;0.0;;0.0;0.0;31.914229300330543;0.0;0.0
2030-01-05 10:00:00;0.0;;0.0;0.0;31.914229300330543;0.0;0.0
2030-01-05 11:00:00;0.0;;0.0;0.0;31.914229300330543;0.0;0.0
2030-01-05 12:00:00;0.0;;0.0;0.0;31.914229300330543;0.0;0.0
2030-01-05 13:00:00;0.0;;0.0;0.0;31.914229300330543;0.0;0.0
2030-01-05 14:00:00;0.0;;0.0;0.0;31.914229300330543;0.0;0.0
2030-01-05 15:00:00;0.0;;0.0;0.0;31.914229300330543;0.0;0.0
2030-01-05 16:00:00;0.0;;50.0;58.73313747021302;31.911630010101312;0.0;51.29113144996485
2030-01-05 17:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-05 18:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-05 19:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-05 20:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-05 21:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-05 22:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-05 23:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-06 00:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-06 01:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-06 02:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-06 03:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-06 04:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-06 05:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-06 06:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-06 07:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-06 08:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-06 09:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-06 10:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-06 11:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-06 12:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-06 13:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-06 14:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-06 15:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-06 16:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-06 17:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-06 18:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-06 19:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-06 20:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-06 21:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-06 22:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-06 23:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-07 00:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-07 01:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-07 02:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-07 03:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-07 04:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-07 05:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-07 06:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-07 07:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-07 08:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-07 09:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-07 10:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-07 11:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-07 12:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-07 13:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-07 14:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-07 15:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-07 16:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-07 17:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-07 18:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-07 19:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-07 20:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-07 21:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-07 22:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-07 23:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-08 00:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-08 01:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-08 02:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-08 03:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-08 04:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-08 05:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-08 06:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-08 07:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-08 08:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-08 09:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-08 10:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-08 11:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-08 12:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-08 13:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-08 14:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-08 15:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-08 16:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-08 17:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-08 18:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-08 19:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-08 20:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-08 21:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-08 22:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-08 23:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-09 00:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-09 01:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-09 02:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-09 03:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-09 04:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-09 05:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-09 06:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-09 07:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-09 08:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-09 09:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-09 10:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-09 11:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-09 12:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-09 13:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-09 14:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-09 15:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-09 16:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-09 17:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-09 18:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-09 19:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-09 20:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-09 21:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-09 22:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-09 23:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-10 00:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-10 01:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-10 02:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-10 03:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-10 04:00:00;0.0;;0.0;0.0;31.911630010101312;0.0;0.0
2030-01-10 05:00:00;0.0;;50.0;58.73315099552093;31.909030709394017;0.0;51.29133820992142
2030-01-10 06:00:00;0.0;;50.0;58.733164520883356;31.906431398208586;0.0;51.29154497071146
2030-01-10 07:00:00;0.0;;50.0;58.73317804630031;31.90383207654509;0.0;51.29175173233498
2030-01-10 08:00:00;0.0;;50.0;58.733191571771776;31.901232744403533;0.0;51.29195849479197
2030-01-10 09:00:00;0.0;;50.0;58.73320509729777;31.898633401783677;0.0;51.29216525808245
2030-01-10 10:00:00;0.0;;0.0;0.0;31.898633401783677;0.0;0.0
2030-01-10 11:00:00;0.0;;0.0;0.0;31.898633401783677;0.0;0.0
2030-01-10 12:00:00;0.0;;0.0;0.0;31.898633401783677;0.0;0.0
2030-01-10 13:00:00;0.0;;0.0;0.0;31.898633401783677;0.0;0.0
2030-01-10 14:00:00;0.0;;50.0;58.73321862287829;31.896034048685603;0.0;51.29237202220641
2030-01-10 15:00:00;0.0;;50.0;58.73323214851333;31.893434685109234;0.0;51.29257878716386
2030-01-10 16:00:00;0.0;;50.0;58.7332456742029;31.890835311054644;0.0;51.292785552954804
2030-01-10 17:00:00;0.0;;50.0;58.733259199946986;31.88823592652168;0.0;51.292992319579234
2030-01-10 18:00:00;0.0;;50.0;58.73327272574559;31.885636531510336;0.0;51.293199087037166
2030-01-10 19:00:00;0.0;;50.0;58.73328625159873;31.88303712602062;0.0;51.293405855328594
2030-01-10 20:00:00;0.0;;0.0;0.0;31.88303712602062;0.0;0.0
2030-01-10 21:00:00;0.0;;0.0;0.0;31.88303712602062;0.0;0.0
2030-01-10 22:00:00;0.0;;0.0;0.0;31.88303712602062;0.0;0.0
2030-01-10 23:00:00;0.0;;0.0;0.0;31.88303712602062;0.0;0.0
2030-01-11 00:00:00;0.0;;0.0;0.0;31.88303712602062;0.0;0.0
2030-01-11 01:00:00;0.0;;0.0;0.0;31.88303712602062;0.0;0.0
2030-01-11 02:00:00;0.0;;0.0;0.0;31.88303712602062;0.0;0.0
2030-01-11 03:00:00;0.0;;0.0;0.0;31.88303712602062;0.0;0.0
2030-01-11 04:00:00;0.0;;0.0;0.0;31.88303712602062;0.0;0.0
2030-01-11 05:00:00;0.0;;0.0;0.0;31.88303712602062;0.0;0.0
2030-01-11 06:00:00;0.0;;50.0;58.73329977750639;31.880437710052373;0.0;51.29361262445353
2030-01-11 07:00:00;0.0;;50.0;58.73331330346857;31.87783828360551;0.0;51.29381939441198
2030-01-11 08:00:00;0.0;;0.0;0.0;31.87783828360551;0.0;0.0
2030-01-11 09:00:00;0.0;;0.0;0.0;31.87783828360551;0.0;0.0
2030-01-11 10:00:00;0.0;;0.0;0.0;31.87783828360551;0.0;0.0
2030-01-11 11:00:00;0.0;;0.0;0.0;31.87783828360551;0.0;0.0
2030-01-11 12:00:00;0.0;;0.0;0.0;31.87783828360551;0.0;0.0
2030-01-11 13:00:00;0.0;;0.0;0.0;31.87783828360551;0.0;0.0
2030-01-11 14:00:00;0.0;;0.0;0.0;31.87783828360551;0.0;0.0
2030-01-11 15:00:00;0.0;;50.0;58.73332682948528;31.87523884668012;0.0;51.294026165203945
2030-01-11 16:00:00;0.0;;50.0;58.733340355556514;31.872639399276192;0.0;51.29423293682942
2030-01-11 17:00:00;0.0;;50.0;58.73335388168227;31.87003994139358;0.0;51.294439709288405
2030-01-11 18:00:00;0.0;;0.0;0.0;31.87003994139358;0.0;0.0
2030-01-11 19:00:00;0.0;;0.0;0.0;31.87003994139358;0.0;0.0
2030-01-11 20:00:00;0.0;;0.0;0.0;31.87003994139358;0.0;0.0
2030-01-11 21:00:00;0.0;;0.0;0.0;31.87003994139358;0.0;0.0
2030-01-11 22:00:00;0.0;;0.0;0.0;31.87003994139358;0.0;0.0
2030-01-11 23:00:00;0.0;;0.0;0.0;31.87003994139358;0.0;0.0
2030-01-12 00:00:00;0.0;;0.0;0.0;31.87003994139358;0.0;0.0
2030-01-12 01:00:00;0.0;;0.0;0.0;31.87003994139358;0.0;0.0
2030-01-12 02:00:00;0.0;;0.0;0.0;31.87003994139358;0.0;0.0
2030-01-12 03:00:00;0.0;;0.0;0.0;31.87003994139358;0.0;0.0
2030-01-12 04:00:00;0.0;;0.0;0.0;31.87003994139358;0.0;0.0
2030-01-12 05:00:00;0.0;;0.0;0.0;31.87003994139358;0.0;0.0
2030-01-12 06:00:00;0.0;;0.0;0.0;31.87003994139358;0.0;0.0
2030-01-12 07:00:00;0.0;;0.0;0.0;31.87003994139358;0.0;0.0
2030-01-12 08:00:00;0.0;;0.0;0.0;31.87003994139358;0.0;0.0
2030-01-12 09:00:00;0.0;;0.0;0.0;31.87003994139358;0.0;0.0
2030-01-12 10:00:00;0.0;;0.0;0.0;31.87003994139358;0.0;0.0
2030-01-12 11:00:00;0.0;;0.0;0.0;31.87003994139358;0.0;0.0
2030-01-12 12:00:00;0.0;;0.0;0.0;31.87003994139358;0.0;0.0
2030-01-12 13:00:00;0.0;;0.0;0.0;31.87003994139358;0.0;0.0
2030-01-12 14:00:00;0.0;;0.0;0.0;31.87003994139358;0.0;0.0
2030-01-12 15:00:00;0.0;;50.0;58.73336740786255;31.86744047303227;0.0;51.29464648258092
2030-01-12 16:00:00;0.0;;50.0;58.73338093409736;31.864840994192278;0.0;51.29485325670696
2030-01-12 17:00:00;0.0;;50.0;58.7333944603867;31.862241504873438;0.0;51.29506003166652
2030-01-12 18:00:00;0.0;;50.0;58.733407986730555;31.85964200507583;0.0;51.295266807459626
2030-01-12 19:00:00;0.0;;0.0;0.0;31.85964200507583;0.0;0.0
2030-01-12 20:00:00;0.0;;0.0;0.0;31.85964200507583;0.0;0.0
2030-01-12 21:00:00;0.0;;0.0;0.0;31.85964200507583;0.0;0.0
2030-01-12 22:00:00;0.0;;0.0;0.0;31.85964200507583;0.0;0.0
2030-01-12 23:00:00;0.0;;0.0;0.0;31.85964200507583;0.0;0.0
2030-01-13 00:00:00;0.0;;0.0;0.0;31.85964200507583;0.0;0.0
2030-01-13 01:00:00;0.0;;0.0;0.0;31.85964200507583;0.0;0.0
2030-01-13 02:00:00;0.0;;0.0;0.0;31.85964200507583;0.0;0.0
2030-01-13 03:00:00;0.0;;0.0;0.0;31.85964200507583;0.0;0.0
2030-01-13 04:00:00;0.0;;0.0;0.0;31.85964200507583;0.0;0.0
2030-01-13 05:00:00;0.0;;0.0;0.0;31.85964200507583;0.0;0.0
2030-01-13 06:00:00;0.0;;50.0;58.733421513128945;31.857042494799295;0.0;51.29547358408626
2030-01-13 07:00:00;0.0;;50.0;58.733435039581856;31.854442974043916;0.0;51.29568036154643
2030-01-13 08:00:00;0.0;;50.0;58.733448566089294;31.851843442809614;0.0;51.29588713984015
2030-01-13 09:00:00;0.0;;50.0;58.73346209265126;31.849243901096226;0.0;51.29609391896741
2030-01-13 10:00:00;0.0;;50.0;58.73347561926775;31.846644348903837;0.0;51.29630069892822
2030-01-13 11:00:00;0.0;;50.0;58.733489145938776;31.844044786232445;0.0;51.29650747972258
2030-01-13 12:00:00;0.0;;50.0;58.73350267266432;31.841445213081972;0.0;51.296714261350495
2030-01-13 13:00:00;0.0;;50.0;58.733516199444395;31.83884562945242;0.0;51.296921043811956
2030-01-13 14:00:00;0.0;;50.0;58.733529726279;31.836246035343546;0.0;51.29712782710699
2030-01-13 15:00:00;0.0;;50.0;58.73354325316813;31.833646430755437;0.0;51.29733461123559
2030-01-13 16:00:00;0.0;;50.0;58.73355678011179;31.831046815688165;0.0;51.29754139619775
2030-01-13 17:00:00;0.0;;50.0;58.73357030710998;31.8284471901415;0.0;51.29774818199349
2030-01-13 18:00:00;0.0;;0.0;0.0;31.8284471901415;0.0;0.0
2030-01-13 19:00:00;0.0;;0.0;0.0;31.8284471901415;0.0;0.0
2030-01-13 20:00:00;0.0;;0.0;0.0;31.8284471901415;0.0;0.0
2030-01-13 21:00:00;0.0;;0.0;0.0;31.8284471901415;0.0;0.0
2030-01-13 22:00:00;0.0;;0.0;0.0;31.8284471901415;0.0;0.0
2030-01-13 23:00:00;0.0;;0.0;0.0;31.8284471901415;0.0;0.0
2030-01-14 00:00:00;0.0;;0.0;0.0;31.8284471901415;0.0;0.0
2030-01-14 01:00:00;0.0;;0.0;0.0;31.8284471901415;0.0;0.0
2030-01-14 02:00:00;0.0;;0.0;0.0;31.8284471901415;0.0;0.0
2030-01-14 03:00:00;0.0;;0.0;0.0;31.8284471901415;0.0;0.0
2030-01-14 04:00:00;0.0;;0.0;0.0;31.8284471901415;0.0;0.0
2030-01-14 05:00:00;0.0;;0.0;0.0;31.8284471901415;0.0;0.0
