timeindex;input;cmp_Q;output;exp_Q;cas_Pi_o;cmp_m;exp_m
2030-02-13 11:00:00;0.0;;0.0;0.0;30.233773937929428;0.0;0.0
2030-02-13 12:00:00;0.0;;0.0;0.0;30.233773937929428;0.0;0.0
2030-02-13 13:00:00;0.0;;0.0;0.0;30.233773937929428;0.0;0.0
2030-02-13 14:00:00;0.0;;0.0;0.0;30.233773937929428;0.0;0.0
2030-02-13 15:00:00;0.0;;49.99999999999999;58.74188165581497;30.231167873607454;0.0;51.424802893741365
2030-02-13 16:00:00;0.0;;50.0;58.74189521637162;30.22856179878016;0.0;51.42501019254161
2030-02-13 17:00:00;0.0;;50.0;58.741908776982925;30.2259557134475;0.0;51.4252174921775
2030-02-13 18:00:00;0.0;;50.0;58.74192233764889;30.22334961760944;0.0;51.42542479264904
2030-02-13 19:00:00;0.0;;50.0;58.74193589836952;30.22074351126593;0.0;51.425632093956224
2030-02-13 20:00:00;0.0;;49.99999999999999;58.74194945914481;30.21813739441693;0.0;51.425839396099065
2030-02-13 21:00:00;0.0;;50.0;58.74196301997478;30.215531267062403;0.0;51.42604669907757
2030-02-13 22:00:00;0.0;;24.999999999999993;30.28724458413602;30.21403746384352;0.0;29.47683809848622
2030-02-13 23:00:00;0.0;;0.0;0.0;30.21403746384352;0.0;0.0
2030-02-14 00:00:00;0.0;;0.0;0.0;30.21403746384352;0.0;0.0
2030-02-14 01:00:00;0.0;;0.0;0.0;30.21403746384352;0.0;0.0
2030-02-14 02:00:00;0.0;;0.0;0.0;30.21403746384352;0.0;0.0
2030-02-14 03:00:00;0.0;;0.0;0.0;30.21403746384352;0.0;0.0
2030-02-14 04:00:00;0.0;;50.0;58.74198435380767;30.21143131996174;0.0;51.42637282713273
2030-02-14 05:00:00;0.0;;50.0;58.7419979147783;30.208825165574318;0.0;51.42658013226154
2030-02-14 06:00:00;0.0;;49.99999999999999;58.74201147580359;30.206219000681212;0.0;51.42678743822602
2030-02-14 07:00:00;0.0;;50.0;58.74202503688355;30.20361282528238;0.0;51.426994745026185
2030-02-14 08:00:00;0.0;;50.0;58.74203859801817;30.201006639377784;0.0;51.42720205266201
2030-02-14 09:00:00;0.0;;25.0;30.287320162484082;30.199512777608597;0.0;29.477993456728022
2030-02-14 10:00:00;0.0;;0.0;0.0;30.199512777608597;0.0;0.0
2030-02-14 11:00:00;0.0;;0.0;0.0;30.199512777608597;0.0;0.0
2030-02-14 12:00:00;0.0;;0.0;0.0;30.199512777608597;0.0;0.0
2030-02-14 13:00:00;0.0;;0.0;0.0;30.199512777608597;0.0;0.0
2030-02-14 14:00:00;0.0;;50.0;58.74205993246039;30.196906575176275;0.0;51.4275281900319
2030-02-14 15:00:00;0.0;;50.0;58.74207349373568;30.194300362238074;0.0;51.427735499818105
2030-02-14 16:00:00;0.0;;50.0;58.742087055065646;30.191694138793956;0.0;51.427942810439994
2030-02-14 17:00:00;0.0;;50.0;58.742100616450266;30.189087904843877;0.0;51.42815012189757
2030-02-14 18:00:00;0.0;;50.0;58.74211417788956;30.186481660387795;0.0;51.42835743419085
2030-02-14 19:00:00;0.0;;50.0;58.74212773938352;30.183875405425667;0.0;51.428564747319825
2030-02-14 20:00:00;0.0;;50.0;58.74214130093215;30.18126913995745;0.0;51.4287720612845
2030-02-14 21:00:00;0.0;;50.0;58.74215486253544;30.178662863983103;0.0;51.428979376084875
2030-02-14 22:00:00;0.0;;50.0;58.74216842419341;30.17605657750258;0.0;51.429186691720965
2030-02-14 23:00:00;0.0;;49.99999999999999;58.742181985906036;30.173450280515844;0.0;51.42939400819276
2030-02-15 00:00:00;0.0;;50.0;58.74219554767335;30.170843973022848;0.0;51.42960132550027
2030-02-15 01:00:00;0.0;;50.0;58.74220910949531;30.168237655023553;0.0;51.429808643643504
2030-02-15 02:00:00;0.0;;50.0;58.742222671371955;30.165631326517914;0.0;51.430015962622456
2030-02-15 03:00:00;0.0;;50.0;58.74223623330326;30.163024987505892;0.0;51.43022328243713
2030-02-15 04:00:00;0.0;;50.0;58.74224979528924;30.16041863798744;0.0;51.43043060308754
2030-02-15 05:00:00;0.0;;49.99999999999999;58.74226335732988;30.15781227796252;0.0;51.430637924573674
2030-02-15 06:00:00;0.0;;50.0;58.74227691942521;30.15520590743109;0.0;51.430845246895544
2030-02-15 07:00:00;0.0;;50.0;58.742290481575196;30.152599526393104;0.0;51.431052570053154
2030-02-15 08:00:00;0.0;;50.0;58.74230404377985;30.149993134848522;0.0;51.431259894046505
2030-02-15 09:00:00;0.0;;50.0;58.74231760603919;30.1473867327973;0.0;51.431467218875596
2030-02-15 10:00:00;0.0;;50.0;58.74233116835318;30.1447803202394;0.0;51.43167454454044
2030-02-15 11:00:00;0.0;;0.0;0.0;30.144780320239;0.0;0.0
2030-02-15 12:00:00;0.0;;25.0;30.28761273399848;30.143286231815594;0.0;29.48246596663557
2030-02-15 13:00:00;0.0;;50.0;58.74235250515418;30.14067980272814;0.0;51.432000717968606
2030-02-15 14:00:00;0.0;;49.99999999999999;58.742366067608856;30.138073363133895;0.0;51.43220804578404
2030-02-15 15:00:00;0.0;;50.0;58.742379630118215;30.13546691303282;0.0;51.43241537443524
2030-02-15 16:00:00;0.0;;50.0;58.74239319268224;30.132860452424865;0.0;51.4326227039222
2030-02-15 17:00:00;0.0;;50.0;58.74240675530094;30.130253981309995;0.0;51.43283003424492
2030-02-15 18:00:00;0.0;;50.0;58.74242031797431;30.127647499688166;0.0;51.433037365403415
2030-02-15 19:00:00;0.0;;50.0;58.74243388070235;30.125041007559336;0.0;51.43324469739769
2030-02-15 20:00:00;0.0;;50.0;58.74244744348507;30.122434504923458;0.0;51.433452030227734
2030-02-15 21:00:00;0.0;;50.0;58.74246100632246;30.119827991780493;0.0;51.43365936389356
2030-02-15 22:00:00;0.0;;50.0;58.74247456921452;30.1172214681304;0.0;51.43386669839517
2030-02-15 23:00:00;0.0;;50.0;58.742488132161256;30.114614933973137;0.0;51.43407403373257
2030-02-16 00:00:00;0.0;;50.0;58.742501695162666;30.11200838930866;0.0;51.434281369905754
2030-02-16 01:00:00;0.0;;49.99999999999999;58.74251525821874;30.109401834136925;0.0;51.434488706914735
2030-02-16 02:00:00;0.0;;50.0;58.74252882132951;30.10679526845789;0.0;51.43469604475952
2030-02-16 03:00:00;0.0;;50.0;58.74254238449494;30.104188692271517;0.0;51.4349033834401
2030-02-16 04:00:00;0.0;;50.0;58.74255594771504;30.10158210557776;0.0;51.43511072295649
2030-02-16 05:00:00;0.0;;50.0;58.742569510989824;30.098975508376576;0.0;51.43531806330868
2030-02-16 06:00:00;0.0;;50.0;58.74258307431928;30.096368900667926;0.0;51.43552540449668
2030-02-16 07:00:00;0.0;;50.0;58.74259663770341;30.093762282451763;0.0;51.4357327465205
2030-02-16 08:00:00;0.0;;50.0;58.74261020114222;30.09115565372805;0.0;51.43594008938014
2030-02-16 09:00:00;0.0;;50.0;58.7426237646357;30.08854901449674;0.0;51.43614743307559
2030-02-16 10:00:00;0.0;;50.0;58.742637328183854;30.08594236475779;0.0;51.43635477760687
2030-02-16 11:00:00;0.0;;50.0;58.742650891786695;30.083335704511164;0.0;51.43656212297398
2030-02-16 12:00:00;0.0;;50.0;58.7426644554442;30.080729033756814;0.0;51.436769469176916
2030-02-16 13:00:00;0.0;;50.0;58.742678019156386;30.078122352494702;0.0;51.43697681621569
2030-02-16 14:00:00;0.0;;50.0;58.74269158292325;30.075515660724783;0.0;51.4371841640903
2030-02-16 15:00:00;0.0;;50.0;58.74270514674479;30.072908958447012;0.0;51.43739151280076
2030-02-16 16:00:00;0.0;;50.0;58.74271871062101;30.070302245661352;0.0;51.43759886234705
2030-02-16 17:00:00;0.0;;50.0;58.742732274551905;30.067695522367757;0.0;51.43780621272919
2030-02-16 18:00:00;0.0;;50.0;58.74274583853748;30.065088788566186;0.0;51.438013563947194
2030-02-16 19:00:00;0.0;;50.0;58.74275940257773;30.062482044256598;0.0;51.43822091600104
2030-02-16 20:00:00;0.0;;50.0;58.74277296667266;30.059875289438946;0.0;51.438428268890746
2030-02-16 21:00:00;0.0;;50.0;58.742786530822265;30.05726852411319;0.0;51.43863562261632
2030-02-16 22:00:00;0.0;;50.0;58.74280009502655;30.05466174827929;0.0;51.43884297717775
2030-02-16 23:00:00;0.0;;50.0;58.74281365928552;30.052054961937202;0.0;51.43905033257506
2030-02-17 00:00:00;0.0;;50.0;58.742827223599164;30.049448165086883;0.0;51.43925768880823
2030-02-17 01:00:00;0.0;;50.0;58.74284078796748;30.04684135772829;0.0;51.43946504587728
2030-02-17 02:00:00;0.0;;50.0;58.74285435239049;30.044234539861385;0.0;51.439672403782204
2030-02-17 03:00:00;0.0;;50.0;58.742867916868164;30.04162771148612;0.0;51.43987976252302
2030-02-17 04:00:00;0.0;;50.0;58.74288148140053;30.039020872602457;0.0;51.44008712209971
2030-02-17 05:00:00;0.0;;50.0;58.74289504598757;30.03641402321035;0.0;51.440294482512286
2030-02-17 06:00:00;0.0;;50.0;58.74290861062929;30.03380716330976;0.0;51.440501843760764
2030-02-17 07:00:00;0.0;;50.0;58.742922175325695;30.031200292900643;0.0;51.44070920584513
2030-02-17 08:00:00;0.0;;50.0;58.742935740076774;30.028593411982957;0.0;51.4409165687654
2030-02-17 09:00:00;0.0;;50.0;58.74294930488254;30.025986520556657;0.0;51.44112393252157
2030-02-17 10:00:00;0.0;;50.0;58.74296286974299;30.023379618621703;0.0;51.44133129711364
2030-02-17 11:00:00;0.0;;50.0;58.74297643465811;30.020772706178054;0.0;51.441538662541625
2030-02-17 12:00:00;0.0;;50.0;58.74298999962792;30.018165783225665;0.0;51.44174602880552
2030-02-17 13:00:00;0.0;;50.0;58.74300356465241;30.015558849764496;0.0;51.44195339590533
2030-02-17 14:00:00;0.0;;50.0;58.743017129731584;30.012951905794502;0.0;51.44216076384105
2030-02-17 15:00:00;0.0;;50.0;58.74303069486544;30.01034495131564;0.0;51.44236813261271
2030-02-17 16:00:00;0.0;;50.0;58.74304426005397;30.007737986327875;0.0;51.442575502220286
2030-02-17 17:00:00;0.0;;50.0;58.74305782529719;30.005131010831157;0.0;51.44278287266379
2030-02-17 18:00:00;0.0;;50.0;58.7430713905951;30.002524024825448;0.0;51.44299024394322
2030-02-17 19:00:00;0.0;;50.0;58.74308495594768;29.9999170283107;0.0;51.4431976160586
2030-02-17 20:00:00;0.0;;50.0;58.74309852135495;29.99731002128688;0.0;51.443404989009906
2030-02-17 21:00:00;0.0;;50.0;58.7431120868169;29.994703003753934;0.0;51.44361236279716
2030-02-17 22:00:00;0.0;;50.0;58.74312565233354;29.992095975711827;0.0;51.443819737420355
2030-02-17 23:00:00;0.0;;50.0;58.74313921790486;29.989488937160516;0.0;51.4440271128795
2030-02-18 00:00:00;0.0;;50.0;58.74315278353086;29.98688188809996;0.0;51.444234489174605
2030-02-18 01:00:00;0.0;;49.99999999999999;58.74316634921155;29.98427482853011;0.0;51.44444186630566
2030-02-18 02:00:00;0.0;;50.0;58.74317991494693;29.981667758450932;0.0;51.444649244272675
2030-02-18 03:00:00;0.0;;50.0;58.743193480736984;29.97906067786238;0.0;51.44485662307565
2030-02-18 04:00:00;0.0;;50.0;58.74320704658173;29.976453586764407;0.0;51.445064002714595
2030-02-18 05:00:00;0.0;;50.0;58.74322061248116;29.973846485156976;0.0;51.44527138318951
2030-02-18 06:00:00;0.0;;50.0;58.74323417843527;29.971239373040046;0.0;51.445478764500386
2030-02-18 07:00:00;0.0;;50.0;58.743247744444076;29.96863225041357;0.0;51.44568614664725
2030-02-18 08:00:00;0.0;;50.0;58.743261310507556;29.96602511727751;0.0;51.44589352963009
2030-02-18 09:00:00;0.0;;49.99999999999999;58.743274876625726;29.96341797363182;0.0;51.44610091344891
2030-02-18 10:00:00;0.0;;50.0;58.743288442798594;29.96081081947646;0.0;51.44630829810372
2030-02-18 11:00:00;0.0;;49.99999999999999;58.74330200902613;29.95820365481139;0.0;51.44651568359452
2030-02-18 12:00:00;0.0;;50.0;58.74331557530837;29.955596479636558;0.0;51.44672306992131
