timeindex;input;cmp_Q;output;exp_Q;cas_Pi_o;cmp_m;exp_m
2030-03-28 23:00:00;0.0;;50.0;58.746278124602306;29.38625221557535;0.0;51.492011248768534
2030-03-29 00:00:00;0.0;;50.0;58.74629170288158;29.38364273480399;0.0;51.49221881849274
2030-03-29 01:00:00;0.0;;50.0;58.74630528121558;29.381033243513535;0.0;51.49242638905369
2030-03-29 02:00:00;0.0;;50.0;58.74631885960432;29.378423741703948;0.0;51.49263396045137
2030-03-29 03:00:00;0.0;;50.0;58.746332438047794;29.37581422937518;0.0;51.492841532685794
2030-03-29 04:00:00;0.0;;49.99999999999999;58.746346016546;29.3732047065272;0.0;51.49304910575696
2030-03-29 05:00:00;0.0;;49.99999999999999;58.746359595098944;29.370595173159955;0.0;51.49325667966488
2030-03-29 06:00:00;0.0;;50.0;58.74637317370664;29.367985629273406;0.0;51.49346425440956
2030-03-29 07:00:00;0.0;;50.0;58.74638675236906;29.365376074867513;0.0;51.49367182999099
2030-03-29 08:00:00;0.0;;0.0;0.0;29.365376074867513;0.0;0.0
2030-03-29 09:00:00;0.0;;0.0;0.0;29.365376074867513;0.0;0.0
2030-03-29 10:00:00;49.99999999999999;;0.0;0.0;29.370285315820276;96.87280019336501;0.0
2030-03-29 11:00:00;50.0;;0.0;0.0;29.37519447783266;96.87124248303574;0.0
2030-03-29 12:00:00;50.0;;0.0;0.0;29.38010356090594;96.86968479775439;0.0
2030-03-29 13:00:00;49.999999999967905;;0.0;0.0;29.385012565041375;96.86812713745043;0.0
2030-03-29 14:00:00;0.0;;0.0;0.0;29.385012565041375;0.0;0.0
2030-03-29 15:00:00;0.0;;49.99999999999999;58.746298153356;29.382403079272855;0.0;51.4923174262156
2030-03-29 16:00:00;0.0;;50.0;58.74631173171601;29.37979358298522;0.0;51.492524997174044
2030-03-29 17:00:00;0.0;;49.99999999999999;58.74632531013075;29.377184076178438;0.0;51.492732568969224
2030-03-29 18:00:00;0.0;;50.0;58.746338888600235;29.374574558852448;0.0;51.49294014160116
2030-03-29 19:00:00;0.0;;49.99999999999999;58.746352467124446;29.371965031007225;0.0;51.493147715069824
2030-03-29 20:00:00;0.0;;50.0;58.746366045703404;29.369355492642715;0.0;51.49335528937525
2030-03-29 21:00:00;0.0;;50.0;58.74637962433709;29.366745943758882;0.0;51.49356286451743
2030-03-29 22:00:00;0.0;;50.0;58.74639320302551;29.364136384355685;0.0;51.49377044049636
2030-03-29 23:00:00;0.0;;50.0;58.74640678176868;29.361526814433084;0.0;51.49397801731206
2030-03-30 00:00:00;0.0;;50.0;58.746420360566574;29.358917233991026;0.0;51.49418559496452
