time;power_target;massflow_target;power_actual;heat;massflow_actual;storage_pressure;Tstep_accepted;delta_power;delta_massflow
2030-01-02 22:00:00;-50000000.0;51.0788275820541;-50000000.0;58721774.80671196;51.07883113375585;71.0286711111111;True;0.0;3.5517017451525135e-06
2030-01-02 23:00:00;-50000000.0;51.08378524673871;-50000000.0;58722107.5935868;51.083787458725475;70.97589333333333;True;0.0;2.2119867679748495e-06
2030-01-03 00:00:00;-50000000.0;51.08856507015842;-50000000.0;58722428.54377302;51.08856811648101;70.92481444444446;True;0.0;3.0463225897392476e-06
2030-01-03 01:00:00;-50000000.0;51.09319653879462;-50000000.0;58722739.62689619;51.09319820233872;70.87516777777779;True;0.0;1.6635440971413118e-06
2030-01-03 02:00:00;-50000000.0;51.097703343985444;-50000000.0;58723042.425906435;51.09770281161492;70.82674222222222;True;0.0;-5.323705210003027e-07
2030-01-03 03:00:00;-50000000.0;51.102104248132406;-50000000.0;58723338.194521;51.1021070396259;70.77936333333334;True;0.0;2.791493493248254e-06
2030-01-03 04:00:00;-50000000.0;51.106414770258844;-50000000.0;58723627.970027626;51.106410886371684;70.73288444444445;True;0.0;-3.883887160327504e-06
2030-01-03 05:00:00;-50000000.0;51.1106479735902;-50000000.0;58723912.62582981;51.11065199482673;70.6871788888889;True;0.0;4.021236534867967e-06
2030-01-03 06:00:00;-50000000.0;51.114815158645186;-50000000.0;58724192.91780354;51.114817817332835;70.64214666666669;True;0.0;2.658687648704472e-06
2030-01-03 07:00:00;-50000000.0;51.11892524274596;-50000000.0;58724469.44234682;51.1189209015482;70.59754;True;0.0;-4.341197758606086e-06
2030-01-03 08:00:00;-50000000.0;51.123000692019964;-50000000.0;58724743.70845603;51.12299889044727;70.55350888888887;True;0.0;-1.8015726936937426e-06
2030-01-03 09:00:00;-50000000.0;51.127027668477666;-50000000.0;58725014.78261986;51.12702668871373;70.50993111111111;True;0.0;-9.79763939312761e-07
2030-01-03 10:00:00;-49999999.99999999;51.13101721408143;-49999999.99999999;58725283.4058219;51.13101684400574;70.46675888888889;True;0.0;-3.70075689204441e-07
2030-01-03 11:00:00;-50000000.0;51.13497359128334;-50000000.0;58725549.86317859;51.1349693563233;70.42392777777778;True;0.0;-4.234960037763358e-06
2030-01-03 12:00:00;-50000000.0;51.13890261037839;-50000000.0;58725814.544399686;51.13889677332456;70.38139888888888;True;0.0;-5.837053826951433e-06
2030-01-03 13:00:00;-50000000.0;51.1428077578324;-50000000.0;58726077.68299552;51.142811642667645;70.33912444444445;True;0.0;3.884835244605256e-06
2030-01-03 14:00:00;-50000000.0;51.14669335192703;-50000000.0;58726339.56878986;51.14668886903631;70.29707;True;0.0;-4.482890716417387e-06
2030-01-03 15:00:00;-50000000.0;51.15056250105982;-50000000.0;58726600.41032707;51.150566095404955;70.25521;True;0.0;3.5943451379694125e-06
2030-01-03 16:00:00;-50000000.0;51.15441750712335;-50000000.0;58726860.36197105;51.15441822645732;70.21350888888887;True;0.0;7.193339683908562e-07
2030-01-03 17:00:00;-50000000.0;51.15826160350793;-50000000.0;58727119.64107735;51.15825780985149;70.17195666666667;True;0.0;-3.793656439654569e-06
2030-01-03 18:00:00;-50000000.0;51.16209567715577;-50000000.0;58727378.306894764;51.162097393245695;70.13052222222223;True;0.0;1.7160899261625673e-06
2030-01-03 19:00:00;-50000000.0;51.16592256936058;-50000000.0;58727636.55062999;51.165924428981754;70.08919888888889;True;0.0;1.8596211717181177e-06
2030-01-03 20:00:00;-50000000.0;51.16974287153479;-50000000.0;58727894.41179656;51.16973891705965;70.04795999999999;True;0.0;-3.954475140233171e-06
2030-01-03 21:00:00;-50000000.0;51.17355902910095;-50000000.0;58728152.05513457;51.17355340513753;70.00680333333334;True;0.0;-5.623963417633604e-06
2030-01-03 22:00:00;-50000000.0;51.17737123164846;-50000000.0;58728409.493188515;51.177367893215425;69.96571555555558;True;0.0;-3.338433032240573e-06
2030-01-03 23:00:00;-50000000.0;51.18118070020526;-50000000.0;58728666.80819376;51.18118238129332;69.92468555555556;True;0.0;1.681088058091973e-06
2030-01-04 00:00:00;-50000000.0;51.18498845418712;-50000000.0;58728924.068842046;51.18498432171305;69.88370666666667;True;0.0;-4.132474067830572e-06
2030-01-04 01:00:00;-49999999.99999999;51.18879510388605;-49999999.99999999;58729181.31624015;51.18879880979097;69.84276888888888;True;0.0;3.705904916273539e-06
2030-01-04 02:00:00;-49999999.99999999;51.19260157203514;-49999999.99999999;58729438.61265584;51.19260075021071;69.80186666666668;True;0.0;-8.218244289537324e-07
2030-01-04 03:00:00;-50000000.0;51.196408371066134;-50000000.0;58729695.99267277;51.1964152382886;69.7610011111111;True;0.0;6.867222467121792e-06
2030-01-04 04:00:00;-50000000.0;51.20021539401579;-50000000.0;58729953.44901424;51.20021717870834;69.72015888888889;True;0.0;1.784692550188538e-06
2030-01-04 05:00:00;-50000000.0;51.20402388108706;-50000000.0;58730211.06553437;51.204019119128084;69.67934333333334;True;0.0;-4.761958976473579e-06
2030-01-04 06:00:00;-50000000.0;51.20783352085494;-50000000.0;58730468.821173005;51.20783360720599;69.63854555555555;True;0.0;8.635105075427418e-08
2030-01-04 07:00:00;-50000000.0;51.21164514313444;-50000000.0;58730726.77209171;51.21164809528386;69.59776444444446;True;0.0;2.952149422696948e-06
2030-01-04 08:00:00;-50000000.0;51.21545885321707;-50000000.0;58730984.92545655;51.21546258336178;69.55700333333334;True;0.0;3.730144705116345e-06
2030-01-04 09:00:00;-50000000.0;51.21927434056668;-50000000.0;58731243.26028197;51.21927707143967;69.51624888888888;True;0.0;2.7308729926289743e-06
2030-01-04 10:00:00;-50000000.0;51.2230928557955;-50000000.0;58731501.86130069;51.22309155951756;69.47550555555554;True;0.0;-1.2962779365466304e-06
2030-01-04 11:00:00;-50000000.0;51.22691398620951;-50000000.0;58731760.70064179;51.22691859525361;69.43477;True;0.0;4.6090440974921876e-06
2030-01-04 12:00:00;-50000000.0;51.230738048015425;-50000000.0;58732019.799799666;51.23073308333151;69.3940411111111;True;0.0;-4.964683917307866e-06
2030-01-04 13:00:00;-50000000.0;51.23456514971525;-50000000.0;58732279.16621148;51.234572666725704;69.35331666666666;True;0.0;7.517010452318118e-06
2030-01-04 14:00:00;-50000000.0;51.238395504775596;-50000000.0;58732538.81443667;51.23839970246174;69.31259444444444;True;0.0;4.197686145346324e-06
2030-01-04 15:00:00;-50000000.0;51.24222932747641;-50000000.0;58732798.75910424;51.24222673819778;69.27187555555558;True;0.0;-2.589278629727687e-06
2030-01-04 16:00:00;-50000000.0;51.24606651864101;-50000000.0;58733058.99359498;51.24606632159199;69.23115666666668;True;0.0;-1.9704901887962478e-07
2030-01-04 17:00:00;-50000000.0;51.249907398134766;-50000000.0;58733319.539713144;51.249905904986186;69.19044111111111;True;0.0;-1.49314858077787e-06
2030-01-04 18:00:00;-50000000.0;51.25375165729321;-50000000.0;58733580.376631334;51.25375803603853;69.14972333333334;True;0.0;6.378745325719137e-06
2030-01-04 19:00:00;-50000000.0;51.257599826732786;-50000000.0;58733841.54046875;51.25759761943272;69.10900444444445;True;0.0;-2.2073000636169127e-06
2030-01-04 20:00:00;-50000000.0;51.26145180814043;-50000000.0;58734103.02467951;51.26144975048507;69.06828666666667;True;0.0;-2.057655358100874e-06
2030-01-04 21:00:00;-50000000.0;51.265307397552924;-50000000.0;58734364.81553767;51.26531442919557;69.02756666666667;True;0.0;7.03164264592715e-06
2030-01-04 22:00:00;-50000000.0;51.26916691703013;-50000000.0;58734626.93503229;51.26916656024793;68.98684777777777;True;0.0;-3.567821948990968e-07
2030-01-04 23:00:00;-50000000.0;51.27303005707281;-50000000.0;58734889.36226566;51.27303123895844;68.94612888888886;True;0.0;1.1818856293643876e-06
2030-01-05 00:00:00;0.0;0;0.0;0;0.0;70.26903222222221;True;0.0;0.0
2030-01-05 01:00:00;0.0;0;0.0;0;0.0;70.38369333333334;True;0.0;0.0
2030-01-05 02:00:00;0.0;0;0.0;0;0.0;70.42846222222222;True;0.0;0.0
2030-01-05 03:00:00;0.0;0;0.0;0;0.0;70.45874555555555;True;0.0;0.0
2030-01-05 04:00:00;0.0;0;0.0;0;0.0;70.48234222222223;True;0.0;0.0
2030-01-05 05:00:00;-50000000.0;51.258059279676196;-50000000.0;58733872.72628759;51.13355147095224;69.14486444444444;False;0.0;-0.12450780872395484
2030-01-05 06:00:00;-50000000.0;51.27153293377444;-50000000.0;58734787.65376067;51.25806188278432;69.00262333333333;False;0.0;-0.013471050990119693
2030-01-05 07:00:00;-50000000.0;51.2715329337763;-50000000.0;58734787.65376328;51.27152551998031;68.93030888888889;True;0.0;-7.413795991340066e-06
2030-01-05 08:00:00;0.0;0;0.0;0;0.0;70.23529777777777;True;0.0;0.0
2030-01-05 09:00:00;0.0;0;0.0;0;0.0;70.33681777777777;True;0.0;0.0
2030-01-05 10:00:00;0.0;0;0.0;0;0.0;70.37114333333334;True;0.0;0.0
2030-01-05 11:00:00;0.0;0;0.0;0;0.0;70.39283444444445;True;0.0;0.0
2030-01-05 12:00:00;0.0;0;0.0;0;0.0;70.41050111111112;True;0.0;0.0
2030-01-05 13:00:00;0.0;0;0.0;0;0.0;70.42390777777777;True;0.0;0.0
2030-01-05 14:00:00;0.0;0;0.0;0;0.0;70.43525555555556;True;0.0;0.0
2030-01-05 15:00:00;0.0;0;0.0;0;0.0;70.4447888888889;True;0.0;0.0
2030-01-05 16:00:00;0.0;0;0.0;0;0.0;70.45296777777779;True;0.0;0.0
2030-01-05 17:00:00;0.0;0;0.0;0;0.0;70.45997;True;0.0;0.0
2030-01-05 18:00:00;0.0;0;0.0;0;0.0;70.46601444444444;True;0.0;0.0
2030-01-05 19:00:00;0.0;0;0.0;0;0.0;70.47122777777778;True;0.0;0.0
2030-01-05 20:00:00;0.0;0;0.0;0;0.0;70.47574666666667;True;0.0;0.0
2030-01-05 21:00:00;0.0;0;0.0;0;0.0;70.47965555555555;True;0.0;0.0
2030-01-05 22:00:00;0.0;0;0.0;0;0.0;70.48304888888889;True;0.0;0.0
2030-01-05 23:00:00;0.0;0;0.0;0;0.0;70.48599444444444;True;0.0;0.0
2030-01-06 00:00:00;0.0;0;0.0;0;0.0;70.48855111111112;True;0.0;0.0
2030-01-06 01:00:00;0.0;0;0.0;0;0.0;70.49077444444444;True;0.0;0.0
2030-01-06 02:00:00;0.0;0;0.0;0;0.0;70.49270222222223;True;0.0;0.0
2030-01-06 03:00:00;0.0;0;0.0;0;0.0;70.49438333333335;True;0.0;0.0
2030-01-06 04:00:00;0.0;0;0.0;0;0.0;70.4958411111111;True;0.0;0.0
2030-01-06 05:00:00;0.0;0;0.0;0;0.0;70.49711222222223;True;0.0;0.0
2030-01-06 06:00:00;0.0;0;0.0;0;0.0;70.49821666666666;True;0.0;0.0
2030-01-06 07:00:00;0.0;0;0.0;0;0.0;70.49918222222222;True;0.0;0.0
2030-01-06 08:00:00;0.0;0;0.0;0;0.0;70.50001777777778;True;0.0;0.0
2030-01-06 09:00:00;0.0;0;0.0;0;0.0;70.50074777777778;True;0.0;0.0
2030-01-06 10:00:00;0.0;0;0.0;0;0.0;70.50138333333332;True;0.0;0.0
2030-01-06 11:00:00;0.0;0;0.0;0;0.0;70.50194;True;0.0;0.0
